tweet_id,timestamp,username,display_name,text,replies,retweets,likes,keyword_source,clean_text,aspect,sentiment
2060152036981969175,2026-05-29T00:11:36.000Z,@ahsruns,이파 🫩,"Dari awal program ini jalan, lebih dr 1.5 jt org menderita. Sekarang diterapkan, berapa anak yang keracunan? Sekarang diterapkan, ke angka berapa rupiah kita anjlok?   Pikirin hal lain.",0,0,0,rupiah anjlok,dari awal program ini jalan lebih dari juta orang menderita sekarang diterapkan berapa anak yang keracunan sekarang diterapkan ke angka berapa rupiah kita anjlok pikirin hal lain,Ekonomi nasional,Negatif
2060150737573916719,2026-05-29T00:06:26.000Z,@Strategi_Bisnis,Strategi + Bisnis,"The rupiah is plunging further to 17,900. Starting to see signs of a self-fulfilling prophecy.  This is dangerous. Because panic can spread quickly, and in an instant, the rupiah will crash even harder.  BI's resilience could break if the market gets even more panicked and its",12,36,193,rupiah anjlok,the rupiah is plunging further tapi starting tapi sih signs of a self fulfilling prophecy this is dangerous because panic can spread quickly and ini an instant the rupiah will crash even harder bi si resilience could break if the market gets even more panicked and its,Umum,Netral
2060136201366171746,2026-05-28T23:08:40.000Z,@ItaHasniah4820,CR7DODO,"Soal 17.900 kayaknya miss deh bang. Data BI 26 Mei masih 17.831, TradingEconomics rekornya 17.537. Emang lemah, tapi jangan dilebih-lebihin. Justru Menkeu ngomong target 15.000 itu biar pasar tenang & nggak panic selling. Kalau pejabatnya ikut pesimis, rupiah bisa lebih anjlok",1,0,0,rupiah anjlok,soal kayaknya miss deh bang data bi mei masih tradingeconomics rekornya memang lemah tapi jangan dilebih lebihin justru menkeu mengomong target itu biar pasar tenang enggak panic selling kalau pejabatnya ikut pesimis rupiah bisa lebih anjlok,Ekonomi nasional,Negatif
2060103972665561326,2026-05-28T21:00:36.000Z,@venusjlxu,★,"Rupiah anjlok, market jeblok pala gua migrain sebelah tiap hari.",0,0,0,rupiah anjlok,rupiah anjlok market jeblok kepala gua migrain sebelah tiap hari,Ekonomi nasional,Negatif
2060063764234612900,2026-05-28T18:20:50.000Z,@ToenSadei,Tokang retweet,"And the price of fresh fruit bunches at the farmers has already plummeted. Natural law for it to drop 1k rupiah when it happened last night and with just one announcement from the collecting factory. To climb back up, it usually takes weeks or even months.! What shitty luck to be",0,0,1,rupiah anjlok,and the price of fresh fruit bunches at the farmers has already plummeted natural law for itu tapi drop ke rupiah when itu happened last night and with just one announcement from the collecting factory tapi climb back up itu usually takes weeks orang even months what shitty luck tapi be,Umum,Netral
2060048864405852512,2026-05-28T17:21:37.000Z,@cottonceye,mall,Sebelum era rupiah anjlok pokoknya,0,0,0,rupiah anjlok,sebelum era rupiah anjlok pokoknya,Ekonomi nasional,Negatif
2060039698526159328,2026-05-28T16:45:12.000Z,@PanismanA,Arif Pe,Kebijakan bodoh! Dengan menutup ALFAMART & INDOMARET akan membuat nilai tukar rupiah semakin anjlok. Dan disitu lah pemerintah akan di demo besar-besaran oleh seluruh rakyat Indonesia!,0,0,0,rupiah anjlok,kebijakan bodoh dengan menutup alfamart indomaret akan membuat nilai tukar rupiah semakin anjlok dan disitu lah pemerintah akan di demo besar besaran oleh seluruh rakyat indonesia,Ekonomi nasional,Negatif
2060036108965298519,2026-05-28T16:30:56.000Z,@assauma,ソマ,"menurut anabel gua secara domestik ekonomi msh normal, cuman apbn dipake terlalu ugal2 trust di pasar terhadap NEGARA menurun ya makin anjlok lah rupiah di pasar global",2,0,0,rupiah anjlok,menurut anabel gua secara domestik ekonomi masih normal cuman apbn dipakai terlalu ugal trust di pasar terhadap negara menurun ya makin anjlok lah rupiah di pasar global,Ekonomi nasional,Negatif
2060035119734505964,2026-05-28T16:27:00.000Z,@the_feigned,tata,"udh tau pemerintah indo npd semua, malah dikasih makan pake jokes garing yg galucu samsek, selera humor orang indo se anjlok rupiah ternyata",0,0,0,rupiah anjlok,sudah tau pemerintah indonesia npd semua malah dikasih makan pakai jokes garing yang galucu samsek selera humor orang indonesia se anjlok rupiah ternyata,Ekonomi nasional,Negatif
2060033932683559320,2026-05-28T16:22:17.000Z,@Borntobe_DCLXVI,DCLXVI,"Ga usah bawa-bawa rakyat deh udah jelas-jelas ini cuma gorengan untuk pengalihan isu dari sekian banyak topik urgen yg beredar di medsos, seperti Rupiah anjlok ""topik paling penting"".   Sementara padam listrik Sumatera isu basi di goreng mulu.......",0,0,0,rupiah anjlok,enggak usah bawa bawa rakyat deh sudah jelas jelas ini cuma gorengan untuk pengalihan isu dari sekian banyak topik urgen yang beredar di medsos seperti rupiah anjlok topik paling penting sementara padam listrik sumatera isu basi di goreng mulu,Ekonomi nasional,Negatif
2060032151618507057,2026-05-28T16:15:13.000Z,@irshadele,adel,Sebelum Rupiah anjlok pun memang kitorang selalu jadi jutawan segera dengan tukar Rupiah.,0,0,0,rupiah anjlok,sebelum rupiah anjlok pun memang kitorang selalu jadi jutawan segera dengan tukar rupiah,Ekonomi nasional,Negatif
2060031685845245998,2026-05-28T16:13:22.000Z,@OmSenangOmTF,BOCORAN SINYAL CUAN,"dalam setahun, rupiah anjlok +20% terhadap dolar aussie, beruntung banget yang kerja di aussie.   inilah yang disebut permainan tariff, sekutu Amerika menekan negara berkembang yang belum siap. Hasilnya apa? indonesia sulit maju karena ditekan segala arah.  SGD, USD, AUD Kacau!!",0,0,0,rupiah anjlok,dalam setahun rupiah anjlok terhadap dolar aussie beruntung banget yang kerja di aussie inilah yang disebut permainan tariff sekutu amerika menekan negara berkembang yang belum siap hasilnya apa indonesia sulit maju karena ditekan segala arah sgd usd aud kacau,Ekonomi nasional,Negatif
2060011258888540208,2026-05-28T14:52:11.000Z,@sukunyah_,•,POV animerch entusias ketika rupiah anjlok:,0,0,0,rupiah anjlok,pov animerch entusias ketika rupiah anjlok,Ekonomi nasional,Negatif
2060011171537707254,2026-05-28T14:51:51.000Z,@qiyearneryu,Shui.,Takut banget cincin tembus 700k dg keadaan rupiah segini anjlok. Klo gitu mending ambil furry  maks bgt budget ku buat cincin di 600k an semoga ngga naik2 amat huhu,1,0,1,rupiah anjlok,takut banget cincin tembus ke dengan keadaan rupiah segini anjlok kalo begitu mending ambil furry maks banget budget ku buat cincin di ke an semoga enggak naik amat huhu,Ekonomi nasional,Negatif
2060009389902451186,2026-05-28T14:44:46.000Z,@73_astrajingga,D xebec,Kasian yg menikah pas rupiah anjlok,0,0,0,rupiah anjlok,kasihan yang menikah pas rupiah anjlok,Ekonomi nasional,Negatif
2060006962268639384,2026-05-28T14:35:07.000Z,@Afner70176632,Art vinder,Rupiah makin anjlok Market kebakaran Next apa lagi nih,0,0,0,rupiah anjlok,rupiah makin anjlok market kebakaran next apa lagi nih,Ekonomi nasional,Negatif
2060006592020636091,2026-05-28T14:33:39.000Z,@andrigunardiii,MAS GUN,hari hari liat rupiah anjlok mulu,0,0,0,rupiah anjlok,hari hari lihat rupiah anjlok mulu,Ekonomi nasional,Negatif
2060000610519499008,2026-05-28T14:09:53.000Z,@_rafa26_,Ar,"satu hal yg mungkin bisa dipikirin na, punya tanah dulu utamakan yg subur buat berkebun. biar besok klo rupiah makin anjlok tetep bisa makan",0,0,0,rupiah anjlok,satu hal yang mungkin bisa dipikirkan nya punya tanah dulu utamakan yang subur buat berkebun biar besok kalo rupiah makin anjlok tetap bisa makan,Ekonomi nasional,Negatif
2059998339278786648,2026-05-28T14:00:51.000Z,@scrollsampah,Culegoreng ,"sepertinya memang begitu, masyarakat dibuat ketakutan biar tidak fokus ke rupiah yg sedang anjlok dan bahan makanan yg naik harganya",0,0,1,rupiah anjlok,sepertinya memang begitu masyarakat dibuat ketakutan biar tidak fokus ke rupiah yang sedang anjlok dan bahan makanan yang naik harganya,Harga barang,Negatif
2059994012866793856,2026-05-28T13:43:40.000Z,@liddolmoonfairy,Jimon 𝜗𝜚˚⋆ | Cms Open,masa iya kita kejar kejaran sama rupiah anjlok,1,0,0,rupiah anjlok,masa iya kita kejar kejaran sama rupiah anjlok,Ekonomi nasional,Negatif
2059993709467570589,2026-05-28T13:42:27.000Z,@tnyoungly,Tαyα REST BUY,Andaikan duit melimpah & rupiah gk anjlok w mau bgt beli ini yg standee atau figure soalnya cakep bgt,0,0,0,rupiah anjlok,andaikan duit melimpah rupiah enggak anjlok gue mau banget beli ini yang standee atau figure soalnya cakep banget,Harga barang,Negatif
2059991111935144144,2026-05-28T13:32:08.000Z,@yujishiawase,aiko,"langsung diaminin ya kak  iyaa semoga aja ada kak, mahal itu 2500 yen  mana rupiah anjlok, makin berasa tu mahalnya",1,0,0,rupiah anjlok,langsung diaminin ya kak iya semoga saja ada kak mahal itu yen mana rupiah anjlok makin berasa itu mahalnya,Ekonomi nasional,Negatif
2059989895297519856,2026-05-28T13:27:18.000Z,@QuenAheara,@QuenAheara,"Capek banget sumpah, hari2 berusaha ibadah dgn baik pahala nya kesedot karena tiap jam maki2 pemimpin2 negara ini dan antek2 nya, rupiah makin anjlok malah honeymoon ke paris",0,0,1,rupiah anjlok,capek banget sumpah hari berusaha ibadah dengan baik pahala nya kesedot karena tiap jam maki pemimpin negara ini dan antek nya rupiah makin anjlok malah honeymoon ke paris,Umum,Negatif
2059989725776355802,2026-05-28T13:26:38.000Z,@yaptasticamy,Maツ,"semakin yakin kemarin bercanda sama temen"" aku agustusan nanti rupiah anjlok jadi 20k per USD kayak bakal beneran kejadian... (TT)",0,0,0,rupiah anjlok,semakin yakin kemarin bercanda sama teman aku agustusan nanti rupiah anjlok jadi ke per usd kayak bakal benaran kejadian tt,Ekonomi nasional,Negatif
2059979763817869453,2026-05-28T12:47:02.000Z,@KlikSoloNews,Klik Solo,"Pusing Tujuh Keliling! Nilai Rupiah Anjlok ke Rp17.800, Menkeu Purbaya: Tidak Masuk Akal",0,0,0,rupiah anjlok,pusing tujuh keliling nilai rupiah anjlok ke rp menkeu purbaya tidak masuk akal,Ekonomi nasional,Negatif
2059978930963288087,2026-05-28T12:43:44.000Z,@Hidayat8Hasyim,Independent.Id,Tonton iki bae sampe tuntas penxerahan ttg kenapa ringgit menguat semapat no 1 seasia terkuat dan rupiah terus anjlok tajam,0,0,0,rupiah anjlok,tonton iki bae sampai tuntas penxerahan tentang kenapa ringgit menguat semapat no seasia terkuat dan rupiah terus anjlok tajam,Ekonomi nasional,Netral
2059975702112534675,2026-05-28T12:30:54.000Z,@backtowncity,daru,rupiah lagi anjlok banyak orang sensi,1,0,0,rupiah anjlok,rupiah lagi anjlok banyak orang sensi,Ekonomi nasional,Negatif
2059974539078234561,2026-05-28T12:26:17.000Z,@jeyawrwrwr,jey,rupiah anjlok bgt asli. benciiiiii,0,0,1,rupiah anjlok,rupiah anjlok banget asli benciiiiii,Ekonomi nasional,Negatif
2059970176108691936,2026-05-28T12:08:57.000Z,@sareambeat,nay.,di saat gwe pengen jajan doll rupiah makin anjlok emg wowo babi,0,0,0,rupiah anjlok,di saat gwe pengin jajan doll rupiah makin anjlok memang wowo babi,Ekonomi nasional,Negatif
2059968486944944178,2026-05-28T12:02:14.000Z,@uesugi_rr,Primedika,"Seriously, a minister talking like that? If it's true, that's just plain stupid. No wonder the rupiah's tanking, the JCI's dropping hard. Business owners feel threatened because the regulations keep changing.",0,0,0,rupiah anjlok,seriously a minister talking like that if itu si true that si just plain stupid no wonder the rupiah si tanking the jci si dropping hard business owners feel threatened because the regulations keep changing,Umum,Netral
2059967709262368896,2026-05-28T11:59:08.000Z,@joni_member,joni irawan,kalo rupiah anjlok yg berharga cuma emas,0,0,0,rupiah anjlok,kalo rupiah anjlok yang berharga cuma emas,Ekonomi nasional,Negatif
2059964203860111595,2026-05-28T11:45:13.000Z,@myungsfm,fi,bnr re habis liat rupiah super anjlok kayaknya BISA KOK TAHAN GODAAN  gatau tp nnt kl udah bermunculan wujudnya sih takut #impulsive,0,0,0,rupiah anjlok,benar re habis lihat rupiah super anjlok kayaknya bisa kok tahan godaan enggak tau tapi nanti kalo sudah bermunculan wujudnya sih takut impulsive,Ekonomi nasional,Negatif
2059963476219678844,2026-05-28T11:42:19.000Z,@Kapala_Aer,B.H.A.P,"Gamungkin pake rupiah tercinta kita, udah anjlok eh harga diri juga ikutan kalo gitu",0,0,0,rupiah anjlok,gamungkin pakai rupiah tercinta kita sudah anjlok eh harga diri juga ikutan kalo begitu,Harga barang,Negatif
2059963426479460806,2026-05-28T11:42:07.000Z,@wuvnoo,𝑹𝑨𝑵✧° ⋆｡,"Rupiah makin anjlok , gimana nasib harga tiket konser nanti",1,0,0,rupiah anjlok,rupiah makin anjlok bagaimana nasib harga tiket konser nanti,Harga barang,Negatif
2059962582501634147,2026-05-28T11:38:46.000Z,@foxieslyn,agent lyn ᵖᵗ² ,"In Taiwan, it's also 300 NTD = 170k IDR  it's gotten even worse since the rupiah plummeted, especially when compared",0,0,0,rupiah anjlok,ini taiwan itu si also ntd ke idr itu si gotten even worse since the rupiah plummeted especially when compared,Umum,Netral
2059960889969946917,2026-05-28T11:32:03.000Z,@iceoreolatte,cheaa,"enakk kak, harganya setengah lebih murah sama yang di indo, tapi kalo sekarang kayanya lebih pricey karna rupiah anjlok bgt",0,0,0,rupiah anjlok,enakk kak harganya setengah lebih murah sama yang di indonesia tapi kalo sekarang kayanya lebih pricey karena rupiah anjlok banget,Ekonomi nasional,Negatif
2059953072558977456,2026-05-28T11:00:59.000Z,@azzurrivy,ivy ,"IYA KANN  memang my goat taste in designnya bagus dia merch pribadinya bagus2 apalagi yg ini kemaren koleksi edisi menang indy 500 kalo biaya ship etc gak mahal aku beli 2    mana sekarang dia bikin brand merch baru bagus juga desainnya cuma gmn yah, rupiah lg anjlok",1,0,0,rupiah anjlok,iya kan memang my goat taste ini designnya bagus dia merch pribadinya bagus apalagi yang ini kemarin koleksi edisi menang indy kalo biaya ship etc enggak mahal aku beli mana sekarang dia bikin brand merch baru bagus juga desainnya cuma bagaimana ya rupiah lagi anjlok,Harga barang,Positif
2059952380024615334,2026-05-28T10:58:14.000Z,@lakelakeandlake,lake.jpg ,"What's the deal with this sudden urge to trash Bu Sherly's image? Your president is off sightseeing in France while the rupiah is tanking, and then there's this AI song dissing Bahlil that's suddenly going viral, but it's all about the Malut governor, ffs lol",4,1,10,rupiah anjlok,what si the deal with this sudden urge tapi trash bu sherly si image your president is off sightseeing ini france while the rupiah is tanking and then there si this ai song dissing bahlil that si suddenly going viral but itu si all about the malut governor ffs lol,Umum,Netral
2059948092380893408,2026-05-28T10:41:11.000Z,@ashsetiaaadi,Ash - Excel Series,"Gue ngerti kenapa makin banyak orang pengen kabur. Tiap hari disuruh percaya ekonomi baik-baik aja, tapi rupiah makin anjlok, harga naik terus, hidup makin ngos-ngosan. Capek juga lama-lama pura-pura semuanya aman.",1,0,0,rupiah anjlok,gue mengerti kenapa makin banyak orang pengin kabur tiap hari disuruh percaya ekonomi baik baik saja tapi rupiah makin anjlok harga naik terus hidup makin ngos ngosan capek juga lama lama pura pura semuanya aman,Ekonomi nasional,Negatif
2059942458377838816,2026-05-28T10:18:48.000Z,@tehtutang,kén.,Ga jadi renew membership t1 karena rupiah anjlok itu,0,0,0,rupiah anjlok,enggak jadi renew membership t karena rupiah anjlok itu,Ekonomi nasional,Negatif
2059938899519242523,2026-05-28T10:04:40.000Z,@elloddieen,@elloddieen,"Complaining about the rupiah crashing and the dollar rising, and the response is ""people in the villages don't even use dollars anyway""   Broh???????",0,2,14,rupiah anjlok,complaining about the rupiah crashing and the dollar rising and the response is people ini the villages don t even use dollars anyway broh,Umum,Netral
2059934740002881736,2026-05-28T09:48:08.000Z,@kolegabaphomet,Siangbolong,tengs python sudah menghemat token ditengah gempuran rupiah yang makin anjlok,0,0,0,rupiah anjlok,tengs python sudah menghemat token ditengah gempuran rupiah yang makin anjlok,Ekonomi nasional,Negatif
2059934654900404697,2026-05-28T09:47:48.000Z,@DaryMJ,Derry,"Dan sekarang makin ga kebeli karena rupiah anjlok, dan pricing ps jg naik",1,0,0,rupiah anjlok,dan sekarang makin enggak kebeli karena rupiah anjlok dan pricing pas juga naik,Ekonomi nasional,Negatif
2059932228185145845,2026-05-28T09:38:09.000Z,@Hidayat8Hasyim,Independent.Id,Tonton ampe tuntas isinya  pencerahan kenapa rupiah anjlok Ringgit malah menguat..  karena Malay gak utang IMF salah satunya Ringgit sempat terkuat no 1 se asia skrg no 2 setlah Yuan,0,0,0,rupiah anjlok,tonton sampai tuntas isinya pencerahan kenapa rupiah anjlok ringgit malah menguat karena malay enggak utang imf salah satunya ringgit sempat terkuat no se asia sekarang no setlah yuan,Ekonomi nasional,Negatif
2059931226543427603,2026-05-28T09:34:10.000Z,@yrndv,nunu,"It's such a shame to sell it, could be used for investing while the rupiah is crashing like this",1,0,0,rupiah anjlok,itu si such a shame tapi sell itu could be used for investing while the rupiah is crashing like this,Umum,Netral
2059931221992608139,2026-05-28T09:34:09.000Z,@Hidayat8Hasyim,Independent.Id,https:// youtu.be/-YQ3jizKFuQ?si =6JfXDbvD_3eJX6jH … Tonton ampe tuntas isinya  pencerahan kenapa rupiah anjlok Ringgit malah menguat..  karena Malay gak utang IMF salah satunya Ringgit sempat terkuat no 1 se asia skrg no 2 setlah Yuan,0,0,0,rupiah anjlok,youtu be yang jizkfuq sih jfxdbvd ejx saja tonton sampai tuntas isinya pencerahan kenapa rupiah anjlok ringgit malah menguat karena malay enggak utang imf salah satunya ringgit sempat terkuat no se asia sekarang no setlah yuan,Ekonomi nasional,Negatif
2059929057626882156,2026-05-28T09:25:33.000Z,@gyuvinistar,el ,gimana yak rupiah anjlok bgt,0,0,0,rupiah anjlok,bagaimana ya rupiah anjlok banget,Ekonomi nasional,Negatif
2059924673002181090,2026-05-28T09:08:08.000Z,@tiinkerzell,lullaby ,Tidak dulu nyaranin jastip ke luar karna rupiah lagi anjlok anjloknya,1,0,0,rupiah anjlok,tidak dulu menyarankan jastip ke luar karena rupiah lagi anjlok anjloknya,Ekonomi nasional,Negatif
2059922191026946166,2026-05-28T08:58:16.000Z,@youninverse,al☆ | PLAND C-37,elaaah berantemnya kaga kelar kelar.. lu liat noh rupiah lu makin anjlok,0,0,0,rupiah anjlok,elaaah berantemnya kagak kelar kelar lu lihat noh rupiah lu makin anjlok,Ekonomi nasional,Negatif
2059918976277483757,2026-05-28T08:45:30.000Z,@RacunShopeeTok,Pemburu Flash Sale,Iya betul rasanya kalo liat program wowo ngawur semua BI setengah mati jaga rupiah tapi pemerintah nya bener2 hamburin uang yg ga produktif. Kalo saya sih cicil reksadana saham sama emas aja karna lagi pada anjlok dan masih ada harapan untuk naik kalo dollar menurut saya telat,0,0,3,rupiah anjlok,iya betul rasanya kalo lihat program wowo ngawur semua bi setengah mati jaga rupiah tapi pemerintah nya benar hamburin uang yang enggak produktif kalo saya sih cicil reksadana saham sama emas saja karena lagi pada anjlok dan masih ada harapan untuk naik kalo dollar menurut saya telat,Investasi,Negatif
2059914996063334867,2026-05-28T08:29:41.000Z,@elly338519,Eva Elly,PENJILAT semuanya GOBLOK  @fadlizon  jadi rupiah anjlok APBN minus tetap dianggap bagus dan menguntungkan,1,0,1,rupiah anjlok,penjilat semuanya goblok jadi rupiah anjlok apbn minus tetap dianggap bagus dan menguntungkan,Ekonomi nasional,Netral
2059914676553814371,2026-05-28T08:28:24.000Z,@restafajri,ЯЕSТА FАJЯI ,"If salaries were in dollars, it'd be nice, but those with rupiah salaries never go up. It's frustrating seeing dollar prices rise. What’s good if the dollar rises? Take a break, go shopping abroad to buy Bright Skin Body Scrub, I'm shocked, man, Indonesia's rupiah can crash this",2,0,2,rupiah anjlok,if salaries were ini dollars itu di be nice but those with rupiah salaries never go up itu si frustrating seeing dollar prices rise what si good if the dollar rises take a break go shopping abroad tapi buy bright skin body scrub i sama shocked man indonesia si rupiah can crash this,Ekonomi nasional,Netral
2059914500099412345,2026-05-28T08:27:42.000Z,@vincristineeeee,vincristine,"The more he talks, the more it feels like the rupiah's value is plummeting.",2,0,10,rupiah anjlok,the more he talks the more itu feels like the rupiah si value is plummeting,Umum,Netral
2059905739368583266,2026-05-28T07:52:54.000Z,@RacunShopeeTok,Pemburu Flash Sale,Kalo mau aman mending beli emas sih kak lagi anjlok tuh harganya. Koleksi dollar skrg kamu akan ngarep rupiah makin ancur dong? Karna kalo dia menguat kamu bakalan rugi(?),2,0,0,rupiah anjlok,kalo mau aman mending beli emas sih kak lagi anjlok tuh harganya koleksi dollar sekarang kamu akan mengharap rupiah makin hancur dong karena kalo dia menguat kamu bakalan rugi,Harga barang,Negatif
2059905060746952974,2026-05-28T07:50:12.000Z,@Hnirankara,Mas Hara,"Say, if one overseas working visit costs 20 billion, that means if there are 50 such visits, it's already spent 1 trillion rupiah.  1 trillion in rupiah, when taken abroad, gets exchanged to dollars first. No wonder, the rupiah exchange rate keeps plummeting.  Turns out the one",22,205,678,rupiah anjlok,sayang if one overseas working visit costs billion that means if there are such visits itu si already spent trillion rupiah trillion ini rupiah when taken abroad gets exchanged tapi dollars first no wonder the rupiah exchange rate keeps plummeting turns out the one,Umum,Netral
2059898073565024742,2026-05-28T07:22:26.000Z,@D_Nefertari,Bibim ,"The rupiah's already crashed, the government's already a mess, the country's on the brink of falling apart, and you're still out here defending that damn artist. Even if you end up as a suffering Indonesian citizen, she wouldn't give a shit, you idiot moron.",0,0,9,rupiah anjlok,the rupiah si already crashed the government si already a mess the country si on the brink of falling apart and you re still out here defending that damn artist even if you end up as a suffering indonesian citizen she wouldn t give a shit you idiot moron,Umum,Netral
2059897908917604577,2026-05-28T07:21:47.000Z,@thisandthatwlil,Lil,"Iya, ada masalah apa? Kurs Rupiah anjlok? Sok atuh, jangan pada ke luar negri dulu, terus transaksi rupiah banyakin. Sama blanja snack saya gitu, lebih banyak",0,0,0,rupiah anjlok,iya ada masalah apa kurs rupiah anjlok sok atuh jangan pada ke luar negeri dulu terus transaksi rupiah membanyaki sama blanja snack saya begitu lebih banyak,Ekonomi nasional,Negatif
2059897352413225411,2026-05-28T07:19:34.000Z,@foosauicin,♠︎,"ngada ngadain masalah yang harusnya gada, suka bet ribut, noh rupiah anjlok yang harus di ributin bukan shipper  https:// x.com/yulbubble/stat /yulbubble/status/2059871159043428459 …",0,0,0,rupiah anjlok,ngada mengadakan masalah yang harusnya enggak ada suka banget ribut noh rupiah anjlok yang harus di meributkan bukan shipper yulbubble status,Ekonomi nasional,Negatif
2059896731240657320,2026-05-28T07:17:06.000Z,@Doofinancial_ID,Doo Financial Futures,"Dolar terus menggila  dan sekarang udah tembus Rp 17.858    Temen-temen yang ada dollar jadi happy, tapi yang butuh dollar untuk apapun ya puyeng.   Apakah kita rupiah kembali anjlok ke Rp 18,000 soon?   #DollarRupiah #Indonesia #DooFinancialIndonesia #IHSG",0,0,0,rupiah anjlok,dolar terus menggila dan sekarang sudah tembus rp teman teman yang ada dollar jadi happy tapi yang butuh dollar untuk apapun ya puyeng apakah kita rupiah kembali anjlok ke rp soon dollarrupiah indonesia doofinancialindonesia ihsg,Ekonomi nasional,Negatif
2059890683599798446,2026-05-28T06:53:04.000Z,@reiefiera,meneppykan,"2025 - 2026 nenek meninggal, mau direbut warisan yang udah di bagi dari awal, prabowo jadi presiden, rupiah anjlok, semester akhir, breakdown parah, i have a lot friends to cut off, hubungan di ujung jurang. dientod hebat di umur 21 sebagai cewe anak tunggal sama kondisi.",0,0,0,rupiah anjlok,nenek meninggal mau direbut warisan yang sudah di bagi dari awal prabowo jadi presiden rupiah anjlok semester akhir breakdown parah i have a lot friends tapi cut off hubungan di ujung jurang dientod hebat di umur sebagai cewek anak tunggal sama kondisi,Ekonomi nasional,Negatif
2059889684747309272,2026-05-28T06:49:06.000Z,@heizelnath,nat. ,iya bener makanya kalo rupiah makin anjlok ya makin mahal juga biaya umroh dan haji,1,0,0,rupiah anjlok,iya benar makanya kalo rupiah makin anjlok ya makin mahal juga biaya umroh dan haji,Harga barang,Negatif
2059887942794191088,2026-05-28T06:42:11.000Z,@gasukaduku,riri,pas aku komen soal statement “warga desa gapake dollar” dia lngsg bikin sg post reels bahwa yg intinya itu rupiah anjlok itu juga strategi trus di desa itu banyak produsen minyak (jujur aku jg gapaham videonya ini tp yaudah)  nah ini pas gong nya,1,0,0,rupiah anjlok,pas aku komen soal statement warga desa enggak pakai dollar dia lngsg bikin sg post reels bahwa yang intinya itu rupiah anjlok itu juga strategi terus di desa itu banyak produsen minyak jujur aku juga gapaham videonya ini tapi yaudah nah ini pas gong nya,Ekonomi nasional,Negatif
2059885305998794942,2026-05-28T06:31:42.000Z,@Pilot_Darat7,IN,Bener sayang. Anjlok banget rupiah,0,0,1,rupiah anjlok,benar sayang anjlok banget rupiah,Ekonomi nasional,Negatif
2059884506803536379,2026-05-28T06:28:31.000Z,@kkulteye,َ,WKWKWKW iya tambah mahal mana rupiah lg anjlok bgt,0,0,0,rupiah anjlok,wkwkwkw iya tambah mahal mana rupiah lagi anjlok banget,Harga barang,Negatif
2059882395122425900,2026-05-28T06:20:08.000Z,@Inie_UtyCute,🅽🅸🅲🅺🆈 🆁🆃 ,"Rupiah udah anjlok, malah presidennya Plesiran melulu",0,0,0,rupiah anjlok,rupiah sudah anjlok malah presidennya plesiran melulu,Ekonomi nasional,Negatif
2059881012855984425,2026-05-28T06:14:38.000Z,@cutieshuahao,olip,Apa yg salah kak? Kan emang bener mending bela negara karena rupiah kita beneran anjlok,0,0,19,rupiah anjlok,apa yang salah kak kan memang benar mending bela negara karena rupiah kita benaran anjlok,Ekonomi nasional,Negatif
2059870837210243193,2026-05-28T05:34:12.000Z,@abeyimochi,abeyi,Kurs rupiah anjlok,1,0,0,rupiah anjlok,kurs rupiah anjlok,Ekonomi nasional,Negatif
2059870768633381024,2026-05-28T05:33:56.000Z,@txtdaritadee,dee,"Ya kaan, kek ada aja diskusinya, blm lagi bacain berita indo kek anj ini, rupiah anjlok, mantep bgt double stress wkwk",1,0,0,rupiah anjlok,ya kan kayak ada saja diskusinya belum lagi bacain berita indonesia kayak anjing ini rupiah anjlok mantap banget double stres wkwk,Umum,Negatif
2059865105953910793,2026-05-28T05:11:26.000Z,@LambeSahamjja,Lambe Saham,"Guys, do you all even know, back during the 1998 crisis, there was this movement called   “Aku Cinta Rupiah”    At that time, the rupiah's value was plummeting hard against the US dollar. Amid the economic panic, Tutut Soeharto even started this movement to rally folks to trust",49,31,159,rupiah anjlok,guys di you all even know back during the crisis there was this movement called aku cinta rupiah at that time the rupiah si value was plummeting hard against the us dollar amid the economic panic tutut soeharto even started this movement tapi rally folks tapi trust,Umum,Netral
2059862782246551871,2026-05-28T05:02:12.000Z,@BijakTimes,Bijak Times,"Buset, rupiah lagi anjlok parah ya…   Tapi ingat, krisis bukan datang buat menghancurkan kita, tapi buat menguji seberapa bijak kita mengelola apa yang kita punya.  Sekarang saatnya: • Prioritaskan kebutuhan pokok dulu • Kurangi pengeluaran impulsif (ngopi mahal, jajan online,",0,0,0,rupiah anjlok,buset rupiah lagi anjlok parah ya tapi ingat krisis bukan datang buat menghancurkan kita tapi buat menguji seberapa bijak kita mengelola apa yang kita punya sekarang saatnya prioritaskan kebutuhan pokok dulu kurangi pengeluaran impulsif ngopi mahal jajan online,Harga barang,Negatif
2059862425999130997,2026-05-28T05:00:47.000Z,@NasHundRylear,Nashund Rylear,Rupiah Anjlok! Bhima CELIOS Beberkan Alarm Bahaya Ekonomi Indonesia  https:// youtu.be/krqmapuW1oo?si =XSwtj2KDe0HBObRj … via  @YouTube,0,0,0,rupiah anjlok,rupiah anjlok bhima celios beberkan alarm bahaya ekonomi indonesia youtu be krqmapuw oo sih xswtj kde hbobrj via,Ekonomi nasional,Negatif
